countryiso3code,date,gdp,gdp_per_capita,inflation,population
COM,2019,1187915408.87243,1510.23218151592,3.58213544469211,786578.0
COM,2020,1218763671.26563,1519.34665556206,0.786641929499151,802163.0
COM,2021,1272238390.85864,1554.97289190153,-0.0044179368234698,818174.0
COM,2022,1222485532.31976,1465.479642862,12.5320314570999,834188.0
COM,2023,1326836543.00797,1560.27378476855,8.37373955490996,850387.0
COM,2024,1440991455.45188,1662.75663312504,5.05192609588218,866628.0
CPV,2015,1749857620.35329,3415.06266730931,0.131187999024545,512394.0
CPV,2016,1849789985.99572,3608.96605234906,-1.40781637091706,512554.0
CPV,2017,1996741539.95088,3893.09571382506,0.784415251101334,512893.0
CPV,2018,2205099506.99994,4294.96510035729,1.25699566690509,513415.0
CPV,2019,2252177124.32402,4380.78117331128,1.10666674296063,514104.0
CPV,2020,1821565613.68613,3539.22661248299,0.605795808395385,514679.0
CPV,2021,2051842618.70539,3971.44409203423,1.86215297494647,516649.0
CPV,2022,2247003344.34242,4323.31362032709,7.93092925430087,519741.0
CPV,2023,2504525548.71164,4794.90121917259,3.72437517668748,522331.0
CPV,2024,2725414150.72735,5192.48157325878,1.04817001091965,524877.0
CRI,2015,56441920820.5194,11714.7105980732,0.801982005099623,4818038.0
CRI,2016,58847019609.6549,12091.0301606154,-0.0174788505908217,4866998.0
CRI,2017,60516044656.5206,12317.0902771304,1.62590692991732,4913177.0
CRI,2018,62420164991.5374,12590.2493781614,2.22111461526581,4957818.0
CRI,2019,64417670521.3545,12884.6859951989,2.09604635327807,4999553.0
CRI,2020,62395610760.0492,12394.0493969492,0.724911478131376,5034320.0
CRI,2021,64960725734.1965,12838.1185358931,1.72647755109241,5059988.0
CRI,2022,69243626028.5936,13625.9008491328,8.27477490232654,5081765.0
CRI,2023,86497941439.0174,16942.0268119375,0.525193508693455,5105525.0
CRI,2024,95350423176.5962,18587.1532203482,-0.412853001047069,5129910.0
CUW,2015,3058779211.89831,19361.8129630226,-0.476542049801405,157980.0
CUW,2016,3024690188.01683,18944.0962772875,-0.0472079848940293,159664.0
CUW,2017,3033433248.15988,18938.2440965187,1.58558801700345,160175.0
CUW,2018,3046364819.53197,19119.1244887029,2.58368756641814,159336.0
CUW,2019,3026124115.73275,19220.6865793075,2.62220783425059,157441.0
CUW,2020,2534327592.49914,16299.8134349902,1.58558801700345,155482.0
CUW,2021,2739594359.5908,17795.5826616182,1.58558801700345,153948.0
CUW,2022,3075180834.72417,20057.1404747175,1.58558801700345,153321.0
CUW,2023,3281419347.37053,21217.8110321785,1.58558801700345,154654.0
CUW,2024,3561178196.20713,22832.8953958667,1.58558801700345,155967.0
CYM,2015,4708167255.28727,76379.2098777987,-2.34752770165615,61642.0
CYM,2016,4909322200.00212,77802.2535658023,-0.62525835861814,63100.0
CYM,2017,5166281293.18715,80053.9442657031,-1.486393030137145,64535.0
CYM,2018,5530178498.90783,83865.5540393356,-1.486393030137145,65941.0
CYM,2019,5941896599.57333,88254.2902486867,-1.486393030137145,67327.0
CYM,2020,5655357984.24218,82338.7977439023,-1.486393030137145,68684.0
CYM,2021,6060813808.15072,86449.6749037302,-1.486393030137145,70108.0
CYM,2022,6660161212.01997,93030.7051447803,-1.486393030137145,71591.0
CYM,2023,7241244269.45972,99143.5180243123,-1.486393030137145,73038.0
CYM,2024,5655357984.24218,83865.5540393356,-1.486393030137145,74457.0
CYP,2015,19909278416.8575,23088.44140625,-2.0969976905311,1219502.0
CYP,2016,21046462280.5979,24280.056640625,-1.42916666666665,1237112.0
CYP,2017,22946570628.7576,26247.44921875,0.531766496174467,1254275.0
CYP,2018,25754001367.5448,29120.375,1.43549119531759,1270737.0
CYP,2019,26196667099.5303,29227.173828125,0.250370996758493,1286671.0
CYP,2020,25555093854.2968,28130.341796875,-0.638422797978959,1302247.0
CYP,2021,30372642502.4897,32937.83984375,2.44608867175474,1317309.0
CYP,2022,31218038929.0919,33231.04296875,8.39548297993334,1331370.0
CYP,2023,35075423857.0996,36623.69140625,3.54134188751663,1344976.0
CYP,2024,37634533331.8902,38674.29296875,1.80023018624815,1358282.0
CZE,2015,189107698561.919,17931.5987670768,0.309364548494975,10546059.0
CZE,2016,198160659303.939,18753.9686718096,0.683504209385703,10566332.0
CZE,2017,221563575696.217,20913.197632212,2.4505339846014,10594438.0
CZE,2018,251992360762.236,23705.9329811299,2.14949494949493,10629928.0
CZE,2019,256794209028.77,24062.7190013343,2.8478759591805,10671870.0
CZE,2020,251109660602.536,23472.8915454417,3.16129528497801,10697858.0
CZE,2021,290972714482.313,27696.4619527544,3.83984491500146,10505772.0
CZE,2022,301831228325.556,28282.2236715857,15.1001651468371,10672118.0
CZE,2023,345059295659.911,31761.5944102491,10.6612601372426,10864042.0
CZE,2024,347034062928.479,31823.3078290564,2.43531202435314,10905028.0
DEU,2015,3425099578746.09,41929.7549110722,0.514426137125456,81686611.0
DEU,2016,3536787895179.0,42948.9381932694,0.491747008445174,82348669.0
DEU,2017,3765351626105.89,45553.9341495339,1.50949485109628,82657002.0
DEU,2018,4055433215301.96,48916.1686612154,1.73216879766942,82905782.0
DEU,2019,3959894794039.21,47656.199739747,1.44565976888253,83092962.0
DEU,2020,3941398957073.94,47394.8734504469,0.144877925813982,83160871.0
DEU,2021,4355251953410.78,52349.2459994422,3.06666666666673,83196078.0
DEU,2022,4201021706478.62,50506.5179638543,6.87257438551097,83177813.0
DEU,2023,4562207532490.28,54776.7668235491,5.94643667725823,83287273.0
DEU,2024,4685592577804.69,56103.7323182554,2.2564981433876,83516593.0
DJI,2015,2424391785.43897,2376.12554719873,-0.847389733971996,1020313.0
DJI,2016,2604955228.70117,2510.4300076241,2.73841208738755,1037653.0
DJI,2017,2762581334.22612,2618.95521147369,0.568112117084804,1054841.0
DJI,2018,2913464658.08768,2718.08338799203,0.14797084987711,1071882.0
DJI,2019,3088851450.30694,2837.16902340932,3.31925372703827,1088709.0
DJI,2020,3144136196.6228,2844.88810647853,1.7774078380617,1105188.0
DJI,2021,3392796953.08939,3025.91126413549,1.18191775339802,1121248.0
DJI,2022,3562814908.76149,3133.25779772463,5.17980847967061,1137096.0
DJI,2023,3898447007.38798,3381.29779710722,1.49506816515088,1152944.0
DJI,2024,4152145939.98458,3552.72335079222,2.07655387954199,1168722.0
DMA,2015,583177777.777778,8282.59874702141,-0.84382698463833,70410.0
DMA,2016,612711111.111111,8802.56172041363,0.141816225732312,69606.0
DMA,2017,563355555.555555,8224.64896571414,0.296252889279487,68496.0
DMA,2018,628244444.444444,9215.3085405645,0.98919111918989,68174.0
DMA,2019,644259259.259259,9491.14995962374,1.50462353858141,67880.0
DMA,2020,528944444.444444,7827.74842680426,1.22026442242476,67573.0
DMA,2021,562911111.111111,8376.40414141113,2.22891330700344,67202.0
DMA,2022,623062962.962963,9323.66089490562,2.88490226829353,66826.0
DMA,2023,659311111.111111,9912.96212766668,5.08677483158112,66510.0
DMA,2024,688881481.481481,10405.2787777582,2.56921890367726,66205.0
DNK,2015,301758922337.637,53094.0133607574,0.452034153691575,5683483.0
DNK,2016,312181849372.233,54500.9260410217,0.250000000000031,5728010.0
DNK,2017,331610593961.988,57521.5514992225,1.14713216957602,5764980.0
DNK,2018,355293374912.393,61324.7665045565,0.813609467455631,5793636.0
DNK,2019,345401473012.615,59404.2663247723,0.75813157251162,5814422.0
DNK,2020,355631021931.621,60985.4885601514,0.420711974110115,5831404.0
DNK,2021,406110162088.054,69340.7334922138,1.8530454398968,5856733.0
DNK,2022,400114306337.077,67781.0940939514,7.6965669988926,5903037.0
DNK,2023,404651706117.557,68043.5466971243,3.30517811237606,5946952.0
DNK,2024,424524722037.047,71026.4832271897,1.37220049768918,5976992.0
DOM,2015,70966782572.4386,6800.95309395474,0.836746346724557,10434829.0
DOM,2016,75552902635.7075,7160.44200982307,1.61416607245223,10551430.0
DOM,2017,79070274743.1658,7412.71571571512,3.27955694678546,10666843.0
DOM,2018,84994732049.3461,7882.98221584944,3.56443426013508,10782053.0
DOM,2019,89146130744.723,8183.01623600375,1.81060377042959,10894043.0
DOM,2020,78546672406.8291,7135.22273255899,3.78103179915517,11008300.0
DOM,2021,94850719516.7127,8527.0754858205,8.24300347981809,11123476.0
DOM,2022,113478087134.8,10104.2449349081,8.81109209279587,11230734.0
DOM,2023,120456239153.739,10630.431743829,4.78561281021135,11331265.0
DOM,2024,124282245638.568,10875.6618443092,3.30223338951227,11427557.0
DZA,2015,187493855609.345,4685.05902729002,4.78444700693889,40019529.0
DZA,2016,180763839522.151,4424.98529027556,6.39769480268757,40850721.0
DZA,2017,189880896903.073,4554.66753957828,5.59111590961664,41689299.0
DZA,2018,194554483655.528,4577.21029180491,4.26999020467084,42505035.0
DZA,2019,193459662090.677,4468.45341883656,1.95176821052892,43294546.0
DZA,2020,164873415325.201,3743.5419522929,2.41513094083414,44042091.0
DZA,2021,186231205262.082,4160.55926736925,7.22606307415477,44761099.0
DZA,2022,225581644702.568,4960.30334332888,9.26551551551553,45477389.0
DZA,2023,247923887214.655,5370.477235078,9.32217375928322,46164219.0
DZA,2024,269322281664.773,5752.99076651465,4.04611455313434,46814308.0
ECU,2015,97209558000.0,5976.1596805651,3.96664623255358,16266225.0
ECU,2016,97671433000.0,5917.63771271481,1.72826463324533,16505139.0
ECU,2017,104467486000.0,6233.32244797718,0.417335588666825,16759519.0
ECU,2018,107478961000.0,6303.91886658338,-0.224103246005552,17049547.0
ECU,2019,107595830000.0,6205.05765246766,0.266012515466155,17340021.0
ECU,2020,95865473000.0,5463.64515348598,-0.338872392562139,17546065.0
ECU,2021,107179074000.0,6061.32350181711,0.133251386096389,17682454.0
ECU,2022,116133121000.0,6515.58528418336,3.46616972213077,17823897.0
ECU,2023,121147057000.0,6737.84748379638,2.21568764237058,17980083.0
ECU,2024,124676074700.0,6874.705739766,1.54732515615369,18135478.0
EGY,2015,329366576819.407,3306.98159414141,10.370490343517,99597342.0
EGY,2016,332441717791.411,3270.6287768197,13.813606214829,101644589.0
EGY,2017,248362771739.13,2395.10333299491,29.5066083940039,103696057.0
EGY,2018,262588632526.73,2484.70315630508,14.4014657807422,105682094.0
EGY,2019,318678815489.749,2962.98892023003,9.15279959324804,107553158.0
EGY,2020,383817841547.099,3511.11381026379,5.04493288977539,109315124.0
EGY,2021,424671765455.704,3827.35415374308,5.21404940513043,110957008.0
EGY,2022,476747720364.742,4233.30783744856,13.8956609775178,112618250.0
EGY,2023,395926075163.006,3456.78968456253,33.8847763115546,114535772.0
EGY,2024,389059911003.566,3338.47371395895,28.2705899322083,116538258.0
ESP,2015,1206164777553.12,25982.4416197775,-0.500365709903242,46422303.0
ESP,2016,1243015667917.12,26755.6061149398,-0.202598000426452,46458139.0
ESP,2017,1321754088818.83,28381.3425596906,1.95607633363963,46571232.0
ESP,2018,1431642809327.06,30602.4212881113,1.6749813686379,46782011.0
ESP,2019,1403496387686.27,29786.5245689007,0.699518994458739,47118501.0
ESP,2020,1289783836971.21,27233.9426461608,-0.322753017299739,47359424.0
ESP,2021,1461244901852.69,30799.4775937775,3.0931351197642,47443821.0
ESP,2022,1448850658406.62,30319.4987196616,8.39057634118627,47786102.0
ESP,2023,1619481980719.64,33493.2225409111,3.53236133492433,48352528.0
ESP,2024,1725671652742.19,35326.7683069278,2.77417826534772,48848840.0
EST,2015,23311847750.9394,17722.1557669523,-0.49232600654737,1315407.0
EST,2016,24561027787.7896,18666.3736521706,0.148684907627373,1315790.0
EST,2017,27469461919.1189,20851.5223496861,3.41723549488054,1317384.0
EST,2018,31222632740.7247,23618.1361254581,3.43632688420446,1321977.0
EST,2019,31873748770.0313,24021.2501413306,2.27725931243522,1326898.0
EST,2020,31820771493.8974,23933.9939421065,-0.44453109767983,1329522.0
EST,2021,37201101170.5847,27951.1659277744,4.65316673847473,1330932.0
EST,2022,38226641740.29,28340.3826549406,19.3982634080616,1348840.0
EST,2023,41470344395.1086,30264.0064885057,9.15922507983982,1370286.0
EST,2024,43130419829.35,31428.3547816104,3.52056053296586,1372341.0
ETH,2015,62103418181.8182,597.912113218663,9.56889955968623,103867135.0
ETH,2016,68475871209.607,641.651523286233,6.62813337230924,106718162.0
ETH,2017,76366081766.6667,696.348429076216,10.6871150284238,109666481.0
ETH,2018,83337901071.9697,739.702022272086,13.8330356586661,112664152.0
ETH,2019,91834517112.628,793.473247210264,15.8096321719344,115737383.0
ETH,2020,98676811061.4035,829.790982547947,20.3563468559061,118917671.0
ETH,2021,109070960371.859,893.00983544905,26.8395221557722,122138588.0
ETH,2022,123140304666.0,982.103161506992,33.8898797100898,125384287.0
ETH,2023,135874093202.492,1055.81091592527,30.2188278135278,128691692.0
ETH,2024,149740297952.986,1133.88279681719,21.0377460577711,132059767.0
FIN,2015,233210733506.25,42560.3456767103,-0.207928839905268,5479531.0
FIN,2016,238777818792.608,43451.2562442158,0.356684500891695,5495303.0
FIN,2017,253846138440.0,46085.0174739036,0.754015047084346,5508214.0
FIN,2018,273869255596.078,49654.2497035329,1.08382098409305,5515525.0
FIN,2019,267014821129.411,48358.1807773701,1.02409392963431,5521606.0
FIN,2020,270000311606.226,48828.6846862799,0.290554555653239,5529543.0
FIN,2021,294223210496.119,53099.1351400148,2.19457432340007,5541017.0
FIN,2022,280253099309.34,50440.560224974,7.12350773301402,5556106.0
FIN,2023,295021982462.75,52834.2916752703,6.25064322154763,5583911.0
FIN,2024,298696961297.656,53149.7671934051,1.56568906231616,5619911.0
FJI,2015,4682479893.97558,5097.53106864695,1.37488542621446,918578.0
FJI,2016,4930213644.36653,5363.79026679243,3.86322538221269,919166.0
FJI,2017,5353469174.47838,5826.84814459328,3.34757834757839,918759.0
FJI,2018,5581425327.44397,6085.41979485376,4.08147637644542,917180.0
FJI,2019,5344907153.46698,5842.07344577597,1.77310182460266,914899.0
FJI,2020,4227719873.3865,4620.6457238014,-2.59524325887372,914963.0
FJI,2021,4158873156.17978,4536.73312110335,0.155855722131516,916711.0
FJI,2022,4977861885.60316,5414.12092119088,4.32011856243056,919422.0
FJI,2023,5476673518.13788,5926.20586394763,2.34408296633042,924145.0
FJI,2024,5968125909.27126,6425.74151715712,4.51138256524155,928784.0
FRA,2015,2442483452642.5,36702.4323733379,0.0375143805125182,66548272.0
FRA,2016,2470407619777.13,37024.2157133669,0.18333486112386,66724104.0
FRA,2017,2588868323334.71,38687.1626407164,1.03228275064662,66918020.0
FRA,2018,2781576320884.39,41418.1766484844,1.85081508315502,67158348.0
FRA,2019,2722793515171.76,40408.2848574751,1.10825492288294,67382061.0
FRA,2020,2647926055110.05,39169.8606000707,0.476498852725066,67601110.0
FRA,2021,2966433692008.09,43725.0999521245,1.64233141038385,67842811.0
FRA,2022,2794788137066.94,40988.6396406579,5.22236748369735,68184457.0
FRA,2023,3056250648138.29,44700.1384177544,4.87835726508441,68372286.0
FRA,2024,3160442622465.08,46103.0840855884,1.99904942291463,68551653.0
FSM,2015,310175057.802073,2853.07643587028,-0.2981158373807,108716.0
FSM,2016,325000000.0,2979.60119184048,-1.03746806405349,109075.0
FSM,2017,359000000.0,3279.10779039285,0.58225373525489,109481.0
FSM,2018,392000000.0,3566.58690371125,1.49840023593737,109909.0
FSM,2019,394000000.0,3572.65918282222,1.92385170787923,110282.0
FSM,2020,372902700.0,3362.02802120524,0.554594630853174,110916.0
FSM,2021,391601900.0,3508.22314197664,3.19128406597466,111624.0
FSM,2022,415956900.0,3710.12451611752,5.40874375479067,112114.0
FSM,2023,441469400.0,3919.64307910859,1.04032698559613,112630.0
FSM,2024,471425099.488675,4166.00476748564,1.04032698559613,113160.0
GAB,2015,14383107762.6952,7047.12654634355,-0.338795188753406,2040989.0
GAB,2016,14023890265.3665,6677.07003901644,2.10670712784054,2100306.0
GAB,2017,14929487485.1623,6921.73373135624,2.65192583143902,2156900.0
GAB,2018,16867326401.9626,7624.2775233771,4.74906652083221,2212318.0
GAB,2019,16874405465.391,7441.1786472281,2.46456756151187,2267706.0
GAB,2020,15342236163.9864,6605.80346077565,1.35276110675333,2322539.0
GAB,2021,19444935097.2395,8181.40914134656,1.0869074651941,2376722.0
GAB,2022,20440655695.1804,8409.2074145028,4.23124798274579,2430747.0
GAB,2023,19388372070.9778,7802.82433276138,3.62901534185376,2484789.0
GAB,2024,20895684425.6752,8230.04311451151,1.17311998381218,2538952.0
GBR,2015,2945579890258.46,45255.3449216209,0.36804684232536,65088000.0
GBR,2016,2706807606538.73,41257.9085545556,1.0084173681141,65607000.0
GBR,2017,2699118387873.1,40916.8115070354,2.55775577557747,65966000.0
GBR,2018,2897028009916.05,43702.9976303165,2.29283990345938,66289000.0
GBR,2019,2875710080015.3,43158.7411267323,1.73810460086513,66631000.0
GBR,2020,2724001478304.59,40812.6794663879,0.989486703772491,66744000.0
GBR,2021,3194559188925.93,47691.3768799404,2.51837109614213,66984000.0
GBR,2022,3181244350465.41,47057.043229179,7.92204883147902,67604000.0
GBR,2023,3420796653789.08,49944.4702124201,6.79396706793963,68492000.0
GBR,2024,3686033044482.13,53246.3676145108,3.2715729463592,69226000.0
GEO,2015,15223796148.8396,4086.6223465965,4.00357820695097,3725276.0
GEO,2016,15444548901.9637,4143.40125686315,2.13492713939121,3727505.0
GEO,2017,16473125375.0684,4418.75206546679,6.03531725272117,3728004.0
GEO,2018,17902544880.6471,4804.0546040444,2.6152447139767,3726549.0
GEO,2019,17638337116.9126,4741.2832715876,4.85289821696723,3720161.0
GEO,2020,16010869215.68,4300.85701291207,5.2024648897534,3722716.0
GEO,2021,18853115588.8106,5083.60695484577,9.56691433824769,3708610.0
GEO,2022,24984568959.605,6729.84659930283,11.8981654203198,3712502.0
GEO,2023,30777833600.6515,8283.66960652261,2.48776056578715,3715483.0
GEO,2024,34189423544.9955,9241.49122313713,1.10971758022096,3699557.0
GHA,2015,49436806230.4839,1722.77282833606,17.1499695007878,28696068.0
GHA,2016,56144179397.8516,1912.47991339951,17.4546347070868,29356742.0
GHA,2017,60385409434.8567,2012.28662641265,12.3719215507048,30008354.0
GHA,2018,67259353965.6087,2195.32166016377,7.80876516610703,30637585.0
GHA,2019,68352629246.1555,2186.65822682613,7.14364003330857,31258945.0
GHA,2020,70008243859.8666,2195.45481659987,9.88728956269944,31887809.0
GHA,2021,79514204730.3979,2445.18662529344,9.9710886750444,32518665.0
GHA,2022,73919003209.9866,2229.89122647803,31.2558951049016,33149152.0
GHA,2023,80547146878.3843,2383.90410483418,38.1069656296501,33787914.0
GHA,2024,82308110386.4641,2390.77237652715,22.8483281157842,34427414.0
GIN,2015,8794201742.84609,747.356966759448,11.7800825029834,11767070.0
GIN,2016,8595955222.49719,711.996509782316,8.17268112275132,12073030.0
GIN,2017,10324668271.1362,833.598621691121,8.91435947913097,12385659.0
GIN,2018,11857030366.7891,933.273615633705,9.82761701259191,12704774.0
GIN,2019,13442861496.4454,1031.34146480732,9.47001039253012,13034346.0
GIN,2020,14088693742.9464,1053.66097696415,10.6016203387167,13371183.0
GIN,2021,17069115737.8259,1244.96550477914,12.5972882566934,13710513.0
GIN,2022,19910452541.9219,1416.59612011764,10.4930409984424,14055137.0
GIN,2023,22407615556.0571,1555.49375806861,7.80497591927973,14405468.0
GIN,2024,25008678293.4084,1694.95375862193,8.12313914948596,14754785.0
GMB,2015,1378176608.93204,619.536364296461,6.8084549457961,2224529.0
GMB,2016,1484578885.97132,650.056501323611,7.22879272057922,2283769.0
GMB,2017,1504909462.69521,642.522641296331,8.03418974545911,2342189.0
GMB,2018,1670671327.81651,696.219806960615,6.52096823946573,2399632.0
GMB,2019,1813609692.49994,738.186751987483,7.11567625631192,2456844.0
GMB,2020,1812170891.19069,720.335143352133,5.93127636562441,2515733.0
GMB,2021,2014158842.14596,781.890925169531,7.37034758876618,2576010.0
GMB,2022,2204734527.88096,836.244875868476,11.5131198380505,2636470.0
GMB,2023,2382262184.68273,883.024111719809,16.9742129632327,2697845.0
GMB,2024,2404888749.21907,871.340291776294,11.5610532897511,2759988.0
GNB,2015,1152384166.79638,645.066837207039,1.47672048910485,1786457.0
GNB,2016,1245074264.10396,679.665386626818,1.50312055861088,1831893.0
GNB,2017,1469978606.12143,783.123186602022,1.69111461822298,1877072.0
GNB,2018,1554133593.91699,808.531613218504,0.381324702790992,1922168.0
GNB,2019,1596227316.34846,811.216425885129,0.24660026814783,1967696.0
GNB,2020,1705057581.09946,846.915855715971,1.14000939393222,2013255.0
GNB,2021,1908094558.33981,926.780921081233,2.24248879577658,2058841.0
GNB,2022,1859601384.05928,883.199131457831,9.39075933985203,2105529.0
GNB,2023,2127688181.12014,988.087886357022,7.10220928557059,2153339.0
GNB,2024,2218393804.54798,1007.74151728028,3.76555825770114,2201352.0
GNQ,2015,13185496881.0174,9068.91003238645,1.67663085315988,1453923.0
GNQ,2016,11240808847.8878,7453.19797948517,1.41193915479015,1508186.0
GNQ,2017,12200913878.9827,7809.10465655488,0.74435474661241,1562396.0
GNQ,2018,13097012133.6159,8102.47084834031,1.06007410662171,1616422.0
GNQ,2019,11364133549.7478,6804.14923073888,1.53027528964189,1670177.0
GNQ,2020,9893816007.7398,5764.05502912947,4.76669523944228,1716468.0
GNQ,2021,12215878032.7166,6945.63069794539,-0.0971007664640198,1758786.0
GNQ,2022,13687643435.6249,7589.29964909381,4.78671704710803,1803545.0
GNQ,2023,12337550583.754,6677.793435386,2.85949506037322,1847549.0
GNQ,2024,12765777677.0622,6745.40013244916,2.92140227309103,1892516.0
GRC,2015,194567373678.099,17980.7298238137,-1.73588804765284,10820883.0
GRC,2016,193097239005.87,17919.2426377048,-0.825653978390973,10775971.0
GRC,2017,200381103984.298,18631.9930129293,1.12125452031419,10754679.0
GRC,2018,213298873494.394,19873.4015238771,0.62562141345364,10732882.0
GRC,2019,207305649887.019,19335.3602002969,0.253007522038157,10721582.0
GRC,2020,191362985554.861,17886.733165236,-1.24798355581405,10698599.0
GRC,2021,218303801895.326,20654.7001960815,1.22382501019854,10569207.0
GRC,2022,217990189600.69,20886.5243087629,9.64525981280632,10436882.0
GRC,2023,242946187738.269,23343.7103964562,3.46480128513405,10407351.0
GRC,2024,256238371778.118,24626.1481858973,2.74149045788606,10405134.0
GRD,2015,997007407.407407,8694.12438005692,-0.515448031435329,114676.0
GRD,2016,1061640740.74074,9221.23461079424,1.65038994431573,115130.0
GRD,2017,1125685185.18519,9751.42661155932,0.908458255874249,115438.0
GRD,2018,1166514814.81481,10083.021279225,0.804102313277033,115691.0
GRD,2019,1213485185.18519,10462.7929159533,0.598149764736022,115981.0
GRD,2020,1043411111.11111,8968.55890108484,-0.740732597045498,116341.0
GRD,2021,1122222222.22222,9617.28902905373,1.21951193916838,116688.0
GRD,2022,1224007407.40741,10469.3867012856,2.5805392590792,116913.0
GRD,2023,1336418518.51852,11414.4781691181,2.69612269814564,117081.0
GRD,2024,1371918518.51852,11705.0902976658,1.08615365134737,117207.0
GTM,2015,62186066547.6566,3893.50533299068,2.3887203283955,15971743.0
GTM,2016,66053408205.8838,4060.13784737643,4.44844199942827,16268760.0
GTM,2017,71653780740.4226,4324.99768915601,4.42453655182546,16567357.0
GTM,2018,73328356007.6152,4352.94593289707,3.75186186704508,16845685.0
GTM,2019,77172331693.4093,4511.99839552697,3.69998398008605,17103803.0
GTM,2020,77719468248.3666,4477.61785000665,3.21444062197345,17357325.0
GTM,2021,86455522272.7383,4912.62240414681,4.26105127422813,17598650.0
GTM,2022,95641446500.6523,5358.70156997677,6.88512823344287,17847877.0
GTM,2023,104368755054.601,5758.32760847852,6.20657592272126,18124838.0
GTM,2024,113199581158.203,6150.02571438505,2.86992752918294,18406359.0
GUY,2015,4279840193.7046,5640.41560569466,-1.00173432776374,758781.0
GUY,2016,4482697336.56174,5870.87823759835,0.836008061506207,763548.0
GUY,2017,4748174334.14044,6178.6650437298,1.90465615515584,768479.0
GUY,2018,4787636997.85343,6048.38697180418,1.28284288443528,791556.0
GUY,2019,5173760191.84652,6405.82443444562,2.08723089162013,807665.0
GUY,2020,5471256594.72422,6775.70939096303,0.99333702283873,807481.0
GUY,2021,8041362110.31175,9860.87014834386,5.03285574626702,815482.0
GUY,2022,14718388489.2086,17913.4928066879,6.11505550109935,821637.0
GUY,2023,16918503597.1223,20473.7002190617,2.82110335099641,826353.0
GUY,2024,24662709832.1343,29675.2443873316,2.90395226446373,831087.0
HKG,2015,309385622601.348,42432.1619740441,2.99084819322581,7291300.0
HKG,2016,320860317562.562,43734.1980702999,2.40930743862224,7336600.0
HKG,2017,341273289534.466,46160.429791493,1.49387243939522,7393200.0
HKG,2018,361731070995.726,48537.5668888343,2.40613432046534,7452600.0
HKG,2019,363074545072.389,48359.0011950597,2.88320853773996,7507900.0
HKG,2020,344943149590.058,46109.2299946609,0.2509620210808,7481000.0
HKG,2021,368954169748.818,49770.5642374739,1.56875834445922,7413100.0
HKG,2022,358679533984.718,48825.8441873536,1.88136707196853,7346100.0
HKG,2023,381043026173.935,50562.3633144379,2.09660511249089,7536100.0
HKG,2024,406863396487.342,54074.6928519479,1.72972119105914,7524100.0
HND,2015,20979791685.416,2271.20265980349,3.15783117980923,9237305.0
HND,2016,21717604952.1835,2307.34468351082,2.72461223295289,9412380.0
HND,2017,23136247990.5977,2413.0076562942,3.93436084442044,9588137.0
HND,2018,24067750760.499,2464.64241531918,4.34734937777528,9765210.0
HND,2019,24882225741.8119,2502.32744328073,4.36587159819267,9943633.0
HND,2020,23352232483.755,2307.61494319511,3.46841177951184,10119640.0
HND,2021,28144331506.6149,2735.14751503977,4.48087963413445,10289877.0
HND,2022,31426041806.7985,3003.28996826399,9.08963911525025,10463872.0
HND,2023,34355805527.9795,3227.45762509776,6.66325180347457,10644851.0
HND,2024,37093565854.0437,3426.43483328923,4.60621098127107,10825703.0
HPC,2015,674606540074.897,917.296109229182,3.55075967356746,735429414.0
HPC,2016,677200621773.188,894.708764701024,4.38389195513915,756895035.0
HPC,2017,735068264238.844,943.132832332498,4.5783374121255,779389964.0
HPC,2018,790373898773.381,985.478210719267,3.01748181031406,802020674.0
HPC,2019,811372254522.343,983.900062178744,2.83514555687506,824649053.0
HPC,2020,816029422839.446,962.590226473892,3.47617372722194,847743308.0
HPC,2021,924417463438.7,1061.41414950431,4.37012190478157,870930036.0
HPC,2022,1002501492801.3,1121.48387311982,9.65914753785069,893906294.0
HPC,2023,1060316071770.29,1155.90445279924,7.12697482131851,917304254.0
HPC,2024,1145111349262.57,1216.37508472564,4.56976223919357,941413026.0
HRV,2015,50998893384.8289,12283.7840620053,-0.464499004644911,4151725.0
HRV,2016,52650714171.8617,12820.1653893008,-1.12500000000002,4106867.0
HRV,2017,56182782585.9052,13901.7878144679,1.12937210282347,4041407.0
HRV,2018,61667925219.0755,15460.3669595491,1.50012501041756,3988775.0
HRV,2019,61466721186.3116,15563.5987295029,0.771820346498019,3949390.0
HRV,2020,57959843541.3699,14807.5608543265,0.154811374562106,3914206.0
HRV,2021,69002365163.3368,17788.7865816658,2.55450699642041,3878981.0
HRV,2022,71196498671.1145,18465.5414420364,10.7805806758686,3855641.0
HRV,2023,85624153964.0987,22184.2279304842,7.9412817758683,3859686.0
HRV,2024,92983810328.9088,24050.4397933135,2.97200477643618,3866200.0
HTI,2015,14849629308.6025,1411.12684746796,6.73184069658997,10523242.0
HTI,2016,14069277526.2278,1318.40268167953,11.5029073942666,10671457.0
HTI,2017,15093357161.1498,1395.23945184461,10.6800887242584,10817754.0
HTI,2018,16403864617.8458,1496.38048970156,12.4814111170435,10962362.0
HTI,2019,15016090929.5125,1352.17204191532,18.7037825672506,11105163.0
HTI,2020,14508222518.3018,1290.32538667383,22.7963113642528,11243848.0
HTI,2021,20944387975.7051,1841.33189337222,16.8415240198785,11374586.0
HTI,2022,20253551920.5516,1760.62635668777,33.98393194707,11503606.0
