country,product,date,gross_production_value
China,"Sisal, raw",2016,10599
China,"Sisal, raw",2017,10453
China,"Sisal, raw",2018,10461
China,Sorghum,2015,996070
China,Sorghum,2016,706313
China,Sorghum,2017,892156
China,Sorghum,2018,1053040
China,Soya beans,2015,8875816
China,Soya beans,2016,9631894
China,Soya beans,2017,11509941
China,Soya beans,2018,12025544
China,Spinach,2015,12612574
China,Spinach,2016,13185204
China,Spinach,2017,13752620
China,Spinach,2018,14301623
China,Strawberries,2015,5953882
China,Strawberries,2016,5692026
China,Strawberries,2017,6054972
China,Strawberries,2018,6499256
China,Sugar beet,2015,391626
China,Sugar beet,2016,657712
China,Sugar beet,2017,722298
China,Sugar beet,2018,867965
China,Sugar cane,2015,35172516
China,Sugar cane,2016,33908048
China,Sugar cane,2017,34298755
China,Sugar cane,2018,35511908
China,Sunflower seed,2015,4635732
China,Sunflower seed,2016,4484342
China,Sunflower seed,2017,5411106
China,Sunflower seed,2018,4285382
China,Sweet potatoes,2015,14907447
China,Sweet potatoes,2016,14133629
China,Sweet potatoes,2017,14150679
China,Sweet potatoes,2018,14579696
China,"Tangerines, mandarins, clementines",2015,11619777
China,"Tangerines, mandarins, clementines",2016,11935295
China,"Tangerines, mandarins, clementines",2017,12099859
China,"Tangerines, mandarins, clementines",2018,13118626
China,Taro,2015,1273810
China,Taro,2016,1273007
China,Taro,2017,1284464
China,Taro,2018,1299237
China,Tea leaves,2015,50764825
China,Tea leaves,2016,51551877
China,Tea leaves,2017,54601702
China,Tea leaves,2018,58045052
China,Tomatoes,2015,26153255
China,Tomatoes,2016,27024201
China,Tomatoes,2017,27870978
China,Tomatoes,2018,28724601
China,Triticale,2015,111028
China,Triticale,2016,123380
China,Triticale,2017,118590
China,Triticale,2018,115279
China,Tung nuts,2015,203375
China,Tung nuts,2016,201636
China,Tung nuts,2017,182665
China,Tung nuts,2018,171851
China,Unmanufactured tobacco,2015,9091725
China,Unmanufactured tobacco,2016,8741912
China,Unmanufactured tobacco,2017,8120401
China,Unmanufactured tobacco,2018,7610966
China,"Vanilla, raw",2015,4467
China,"Vanilla, raw",2016,3123
China,"Vanilla, raw",2017,3282
China,"Vanilla, raw",2018,3624
China,"Walnuts, in shell",2015,5201196
China,"Walnuts, in shell",2016,5513267
China,"Walnuts, in shell",2017,5201196
China,"Walnuts, in shell",2018,4421016
China,Watermelons,2015,23271076
China,Watermelons,2016,23098450
China,Watermelons,2017,23447757
China,Watermelons,2018,22849815
China,Wheat,2015,50711934
China,Wheat,2016,50953567
China,Wheat,2017,51324542
China,Wheat,2018,50253711
"China, Hong Kong SAR",Cabbages,2015,919
"China, Hong Kong SAR",Cabbages,2016,1159
"China, Hong Kong SAR",Cabbages,2017,1129
"China, Hong Kong SAR",Cabbages,2018,1105
"China, Hong Kong SAR",Cucumbers and gherkins,2015,2124
"China, Hong Kong SAR",Cucumbers and gherkins,2016,2152
"China, Hong Kong SAR",Cucumbers and gherkins,2017,2180
"China, Hong Kong SAR",Cucumbers and gherkins,2018,2198
"China, Hong Kong SAR",Eggplants (aubergines),2015,259
"China, Hong Kong SAR",Eggplants (aubergines),2016,265
"China, Hong Kong SAR",Eggplants (aubergines),2017,268
"China, Hong Kong SAR",Eggplants (aubergines),2018,268
"China, Hong Kong SAR","Hen eggs in shell, fresh",2015,3281
"China, Hong Kong SAR","Hen eggs in shell, fresh",2016,2364
"China, Hong Kong SAR","Hen eggs in shell, fresh",2017,1945
"China, Hong Kong SAR","Hen eggs in shell, fresh",2018,1424
"China, Hong Kong SAR",Lettuce and chicory,2015,4112
"China, Hong Kong SAR",Lettuce and chicory,2016,4117
"China, Hong Kong SAR",Lettuce and chicory,2017,4091
"China, Hong Kong SAR",Lettuce and chicory,2018,4041
"China, Hong Kong SAR","Meat of cattle with the bone, fresh or chilled (indigenous)",2015,30199
"China, Hong Kong SAR","Meat of cattle with the bone, fresh or chilled (indigenous)",2016,26746
"China, Hong Kong SAR","Meat of cattle with the bone, fresh or chilled (indigenous)",2017,27665
"China, Hong Kong SAR","Meat of cattle with the bone, fresh or chilled (indigenous)",2018,27961
"China, Hong Kong SAR","Meat of chickens, fresh or chilled (indigenous)",2015,185796
"China, Hong Kong SAR","Meat of chickens, fresh or chilled (indigenous)",2016,173853
"China, Hong Kong SAR","Meat of chickens, fresh or chilled (indigenous)",2017,174770
"China, Hong Kong SAR","Meat of chickens, fresh or chilled (indigenous)",2018,163411
"China, Hong Kong SAR","Meat of ducks, fresh or chilled (indigenous)",2015,2843
"China, Hong Kong SAR","Meat of ducks, fresh or chilled (indigenous)",2016,3123
"China, Hong Kong SAR","Meat of ducks, fresh or chilled (indigenous)",2017,2870
"China, Hong Kong SAR","Meat of ducks, fresh or chilled (indigenous)",2018,3292
"China, Hong Kong SAR","Meat of pig with the bone, fresh or chilled (indigenous)",2015,3742
"China, Hong Kong SAR","Meat of pig with the bone, fresh or chilled (indigenous)",2016,39831
"China, Hong Kong SAR","Meat of pig with the bone, fresh or chilled (indigenous)",2017,19926
"China, Hong Kong SAR","Meat of pig with the bone, fresh or chilled (indigenous)",2018,18808
"China, Hong Kong SAR","Onions and shallots, green",2015,6847
"China, Hong Kong SAR","Onions and shallots, green",2016,7033
"China, Hong Kong SAR","Onions and shallots, green",2017,7085
"China, Hong Kong SAR","Onions and shallots, green",2018,7109
"China, Hong Kong SAR","Pumpkins, squash and gourds",2015,295
"China, Hong Kong SAR","Pumpkins, squash and gourds",2016,293
"China, Hong Kong SAR","Pumpkins, squash and gourds",2017,293
"China, Hong Kong SAR","Pumpkins, squash and gourds",2018,293
"China, Hong Kong SAR",Raw milk of cattle,2015,214
"China, Hong Kong SAR",Raw milk of cattle,2016,214
"China, Hong Kong SAR",Raw milk of cattle,2017,214
"China, Hong Kong SAR",Raw milk of cattle,2018,214
"China, Hong Kong SAR",Spinach,2015,20450
"China, Hong Kong SAR",Spinach,2016,20646
"China, Hong Kong SAR",Spinach,2017,20737
"China, Hong Kong SAR",Spinach,2018,20895
"China, Hong Kong SAR",Sweet potatoes,2015,49
"China, Hong Kong SAR",Sweet potatoes,2016,54
"China, Hong Kong SAR",Sweet potatoes,2017,52
"China, Hong Kong SAR",Sweet potatoes,2018,50
"China, Hong Kong SAR",Tomatoes,2015,18
"China, Hong Kong SAR",Tomatoes,2016,20
"China, Hong Kong SAR",Tomatoes,2017,18
"China, Hong Kong SAR",Tomatoes,2018,19
"China, mainland","Almonds, in shell",2015,154699
"China, mainland","Almonds, in shell",2016,155387
"China, mainland","Almonds, in shell",2017,308826
"China, mainland","Almonds, in shell",2018,308826
"China, mainland","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2015,87486
"China, mainland","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2016,82751
"China, mainland","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2017,86540
"China, mainland","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2018,88988
"China, mainland",Apples,2015,21892026
"China, mainland",Apples,2016,22732837
"China, mainland",Apples,2017,23293940
"China, mainland",Apples,2018,22080224
"China, mainland",Apricots,2015,168762
"China, mainland",Apricots,2016,175945
"China, mainland",Apricots,2017,180799
"China, mainland",Apricots,2018,186253
"China, mainland",Artichokes,2015,65579
"China, mainland",Artichokes,2016,62687
"China, mainland",Artichokes,2017,63628
"China, mainland",Artichokes,2018,64803
"China, mainland",Asparagus,2015,10089333
"China, mainland",Asparagus,2016,9480602
"China, mainland",Asparagus,2017,9616916
"China, mainland",Asparagus,2018,9722136
"China, mainland",Avocados,2015,191181
"China, mainland",Avocados,2016,184898
"China, mainland",Avocados,2017,181343
"China, mainland",Avocados,2018,180355
"China, mainland",Bananas,2015,6077686
"China, mainland",Bananas,2016,6256694
"China, mainland",Bananas,2017,6388119
"China, mainland",Bananas,2018,6417801
"China, mainland",Barley,2015,573439
"China, mainland",Barley,2016,484462
"China, mainland",Barley,2017,440907
"China, mainland",Barley,2018,388618
"China, mainland","Beans, dry",2015,1221282
"China, mainland","Beans, dry",2016,1325315
"China, mainland","Beans, dry",2017,1467996
"China, mainland","Beans, dry",2018,1470431
"China, mainland","Broad beans and horse beans, dry",2015,1118176
"China, mainland","Broad beans and horse beans, dry",2016,1213427
"China, mainland","Broad beans and horse beans, dry",2017,1344062
"China, mainland","Broad beans and horse beans, dry",2018,1346291
"China, mainland","Broad beans and horse beans, green",2015,72388
"China, mainland","Broad beans and horse beans, green",2016,67600
"China, mainland","Broad beans and horse beans, green",2017,68965
"China, mainland","Broad beans and horse beans, green",2018,70826
"China, mainland",Buckwheat,2015,146797
"China, mainland",Buckwheat,2016,187916
"China, mainland",Buckwheat,2017,177112
"China, mainland",Buckwheat,2018,170608
"China, mainland",Cabbages,2015,9459799
"China, mainland",Cabbages,2016,9660978
"China, mainland",Cabbages,2017,9840976
"China, mainland",Cabbages,2018,10001432
"China, mainland",Cantaloupes and other melons,2015,6329314
"China, mainland",Cantaloupes and other melons,2016,6723806
"China, mainland",Cantaloupes and other melons,2017,6978629
"China, mainland",Cantaloupes and other melons,2018,7450118
"China, mainland",Carrots and turnips,2015,5757481
"China, mainland",Carrots and turnips,2016,5365168
"China, mainland",Carrots and turnips,2017,5450441
"China, mainland",Carrots and turnips,2018,5539119
"China, mainland","Cashew nuts, in shell",2015,1383
"China, mainland","Cashew nuts, in shell",2016,1800
"China, mainland","Cashew nuts, in shell",2017,1709
"China, mainland","Cashew nuts, in shell",2018,1554
"China, mainland","Cassava, fresh",2015,353346
"China, mainland","Cassava, fresh",2016,360734
"China, mainland","Cassava, fresh",2017,366155
"China, mainland","Cassava, fresh",2018,370181
"China, mainland",Castor oil seeds,2015,32472
"China, mainland",Castor oil seeds,2016,30037
"China, mainland",Castor oil seeds,2017,25978
"China, mainland",Castor oil seeds,2018,21919
"China, mainland",Cauliflowers and broccoli,2015,4154644
"China, mainland",Cauliflowers and broccoli,2016,3995597
"China, mainland",Cauliflowers and broccoli,2017,4076200
"China, mainland",Cauliflowers and broccoli,2018,4130413
"China, mainland",Cereals n.e.c.,2015,18434
"China, mainland",Cereals n.e.c.,2016,17437
"China, mainland",Cereals n.e.c.,2017,17399
"China, mainland",Cereals n.e.c.,2018,17729
"China, mainland",Cherries,2015,263096
"China, mainland",Cherries,2016,248956
"China, mainland",Cherries,2017,261767
"China, mainland",Cherries,2018,257940
"China, mainland","Chestnuts, in shell",2015,5896841
"China, mainland","Chestnuts, in shell",2016,5778510
"China, mainland","Chestnuts, in shell",2017,5663030
"China, mainland","Chestnuts, in shell",2018,5555212
"China, mainland","Chick peas, dry",2015,21775
"China, mainland","Chick peas, dry",2016,23629
"China, mainland","Chick peas, dry",2017,26173
"China, mainland","Chick peas, dry",2018,26217
"China, mainland","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2015,222242
"China, mainland","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2016,224615
"China, mainland","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2017,229733
"China, mainland","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2018,235040
"China, mainland","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2015,11045904
"China, mainland","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,10552633
"China, mainland","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,10770117
"China, mainland","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2018,10943849
"China, mainland","Cinnamon and cinnamon-tree flowers, raw",2015,252321
"China, mainland","Cinnamon and cinnamon-tree flowers, raw",2016,242772
"China, mainland","Cinnamon and cinnamon-tree flowers, raw",2017,252394
"China, mainland","Cinnamon and cinnamon-tree flowers, raw",2018,266171
"China, mainland","Cloves (whole stems), raw",2015,2933
"China, mainland","Cloves (whole stems), raw",2016,2770
"China, mainland","Cloves (whole stems), raw",2017,2943
"China, mainland","Cloves (whole stems), raw",2018,2882
"China, mainland","Coconuts, in shell",2015,382468
"China, mainland","Coconuts, in shell",2016,374894
"China, mainland","Coconuts, in shell",2017,330210
"China, mainland","Coconuts, in shell",2018,406956
"China, mainland","Coffee, green",2015,249383
"China, mainland","Coffee, green",2016,245497
"China, mainland","Coffee, green",2017,247268
"China, mainland","Coffee, green",2018,250164
"China, mainland",Cucumbers and gherkins,2015,27056122
"China, mainland",Cucumbers and gherkins,2016,28130419
"China, mainland",Cucumbers and gherkins,2017,29183397
"China, mainland",Cucumbers and gherkins,2018,30278452
"China, mainland",Dates,2015,438540
"China, mainland",Dates,2016,419795
"China, mainland",Dates,2017,427259
"China, mainland",Dates,2018,440510
"China, mainland","Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2015,35232
"China, mainland","Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2016,35232
"China, mainland","Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2017,35644
"China, mainland","Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2018,36369
"China, mainland",Eggplants (aubergines),2015,14810618
"China, mainland",Eggplants (aubergines),2016,15252276
"China, mainland",Eggplants (aubergines),2017,15689523
"China, mainland",Eggplants (aubergines),2018,16194325
"China, mainland","Eggs from other birds in shell, fresh, n.e.c.",2015,25519667
"China, mainland","Eggs from other birds in shell, fresh, n.e.c.",2016,26468768
"China, mainland","Eggs from other birds in shell, fresh, n.e.c.",2017,24551799
"China, mainland","Eggs from other birds in shell, fresh, n.e.c.",2018,24754039
"China, mainland",Figs,2015,11291
"China, mainland",Figs,2016,10458
"China, mainland",Figs,2017,10783
"China, mainland",Figs,2018,10995
"China, mainland","Ginger, raw",2015,1090325
"China, mainland","Ginger, raw",2016,1209217
"China, mainland","Ginger, raw",2017,1226390
"China, mainland","Ginger, raw",2018,1267616
"China, mainland",Grapes,2015,13468987
"China, mainland",Grapes,2016,12921903
"China, mainland",Grapes,2017,13385906
"China, mainland",Grapes,2018,13983330
"China, mainland",Green corn (maize),2015,71791
"China, mainland",Green corn (maize),2016,74483
"China, mainland",Green corn (maize),2017,81758
"China, mainland",Green corn (maize),2018,88363
"China, mainland",Green garlic,2015,23207499
"China, mainland",Green garlic,2016,21687390
"China, mainland",Green garlic,2017,21441673
"China, mainland",Green garlic,2018,22043757
"China, mainland","Groundnuts, excluding shelled",2015,20152662
"China, mainland","Groundnuts, excluding shelled",2016,20657709
"China, mainland","Groundnuts, excluding shelled",2017,21580558
"China, mainland","Groundnuts, excluding shelled",2018,21883712
"China, mainland","Hazelnuts, in shell",2015,64780
"China, mainland","Hazelnuts, in shell",2016,61701
"China, mainland","Hazelnuts, in shell",2017,63281
"China, mainland","Hazelnuts, in shell",2018,64960
"China, mainland","Hen eggs in shell, fresh",2015,25782213
"China, mainland","Hen eggs in shell, fresh",2016,26752158
"China, mainland","Hen eggs in shell, fresh",2017,26454654
"China, mainland","Hen eggs in shell, fresh",2018,26737194
"China, mainland",Hop cones,2015,23592
"China, mainland",Hop cones,2016,23935
"China, mainland",Hop cones,2017,23998
"China, mainland",Hop cones,2018,23545
"China, mainland","Horse meat, fresh or chilled (indigenous)",2015,765646
"China, mainland","Horse meat, fresh or chilled (indigenous)",2016,744498
"China, mainland","Horse meat, fresh or chilled (indigenous)",2017,634373
"China, mainland","Horse meat, fresh or chilled (indigenous)",2018,681277
"China, mainland","Jute, raw or retted",2015,5494
"China, mainland","Jute, raw or retted",2016,3896
"China, mainland","Jute, raw or retted",2017,3345
"China, mainland","Jute, raw or retted",2018,3287
"China, mainland","Kenaf, and other textile bast fibres, raw or retted",2015,15661
"China, mainland","Kenaf, and other textile bast fibres, raw or retted",2016,15669
"China, mainland","Kenaf, and other textile bast fibres, raw or retted",2017,14071
"China, mainland","Kenaf, and other textile bast fibres, raw or retted",2018,15745
"China, mainland",Leeks and other alliaceous vegetables,2015,57046
"China, mainland",Leeks and other alliaceous vegetables,2016,53120
"China, mainland",Leeks and other alliaceous vegetables,2017,53639
"China, mainland",Leeks and other alliaceous vegetables,2018,54311
"China, mainland",Lemons and limes,2015,3560714
"China, mainland",Lemons and limes,2016,3662656
"China, mainland",Lemons and limes,2017,3713157
"China, mainland",Lemons and limes,2018,4025792
"China, mainland","Lentils, dry",2015,287593
"China, mainland","Lentils, dry",2016,312090
"China, mainland","Lentils, dry",2017,345690
"China, mainland","Lentils, dry",2018,346263
"China, mainland",Lettuce and chicory,2015,5885471
"China, mainland",Lettuce and chicory,2016,5572759
"China, mainland",Lettuce and chicory,2017,5678015
"China, mainland",Lettuce and chicory,2018,5724789
"China, mainland",Linseed,2015,239908
"China, mainland",Linseed,2016,221250
"China, mainland",Linseed,2017,217924
"China, mainland",Linseed,2018,219725
"China, mainland",Maize (corn),2015,100577926
"China, mainland",Maize (corn),2016,100054525
"China, mainland",Maize (corn),2017,98330606
"China, mainland",Maize (corn),2018,97610560
"China, mainland","Mangoes, guavas and mangosteens",2015,3950907
"China, mainland","Mangoes, guavas and mangosteens",2016,4121667
"China, mainland","Mangoes, guavas and mangosteens",2017,4265051
"China, mainland","Mangoes, guavas and mangosteens",2018,4439454
"China, mainland","Meat of asses, fresh or chilled (indigenous)",2015,1280089
"China, mainland","Meat of asses, fresh or chilled (indigenous)",2016,903803
"China, mainland","Meat of asses, fresh or chilled (indigenous)",2017,613092
"China, mainland","Meat of asses, fresh or chilled (indigenous)",2018,596698
"China, mainland","Meat of buffalo, fresh or chilled (indigenous)",2015,2623177
"China, mainland","Meat of buffalo, fresh or chilled (indigenous)",2016,2623262
"China, mainland","Meat of buffalo, fresh or chilled (indigenous)",2017,2698569
"China, mainland","Meat of buffalo, fresh or chilled (indigenous)",2018,2738711
"China, mainland","Meat of camels, fresh or chilled (indigenous)",2015,148308
"China, mainland","Meat of camels, fresh or chilled (indigenous)",2016,153082
"China, mainland","Meat of camels, fresh or chilled (indigenous)",2017,143763
"China, mainland","Meat of camels, fresh or chilled (indigenous)",2018,192903
"China, mainland","Meat of cattle with the bone, fresh or chilled (indigenous)",2015,38034538
"China, mainland","Meat of cattle with the bone, fresh or chilled (indigenous)",2016,38059501
"China, mainland","Meat of cattle with the bone, fresh or chilled (indigenous)",2017,39143620
"China, mainland","Meat of cattle with the bone, fresh or chilled (indigenous)",2018,39684915
"China, mainland","Meat of chickens, fresh or chilled (indigenous)",2015,25747688
"China, mainland","Meat of chickens, fresh or chilled (indigenous)",2016,26621925
"China, mainland","Meat of chickens, fresh or chilled (indigenous)",2017,26748830
"China, mainland","Meat of chickens, fresh or chilled (indigenous)",2018,28116588
"China, mainland","Meat of ducks, fresh or chilled (indigenous)",2015,8158737
"China, mainland","Meat of ducks, fresh or chilled (indigenous)",2016,8435768
"China, mainland","Meat of ducks, fresh or chilled (indigenous)",2017,8475981
"China, mainland","Meat of ducks, fresh or chilled (indigenous)",2018,8909386
"China, mainland","Meat of geese, fresh or chilled (indigenous)",2015,11597739
"China, mainland","Meat of geese, fresh or chilled (indigenous)",2016,11991541
"China, mainland","Meat of geese, fresh or chilled (indigenous)",2017,12048704
"China, mainland","Meat of geese, fresh or chilled (indigenous)",2018,12664795
"China, mainland","Meat of goat, fresh or chilled (indigenous)",2015,18256851
"China, mainland","Meat of goat, fresh or chilled (indigenous)",2016,19100120
"China, mainland","Meat of goat, fresh or chilled (indigenous)",2017,19549144
"China, mainland","Meat of goat, fresh or chilled (indigenous)",2018,19715142
"China, mainland","Meat of mules, fresh or chilled (indigenous)",2015,248556
"China, mainland","Meat of mules, fresh or chilled (indigenous)",2016,206155
"China, mainland","Meat of mules, fresh or chilled (indigenous)",2017,121836
"China, mainland","Meat of mules, fresh or chilled (indigenous)",2018,113796
"China, mainland","Meat of pig with the bone, fresh or chilled (indigenous)",2015,154870092
"China, mainland","Meat of pig with the bone, fresh or chilled (indigenous)",2016,148837583
"China, mainland","Meat of pig with the bone, fresh or chilled (indigenous)",2017,149558985
"China, mainland","Meat of pig with the bone, fresh or chilled (indigenous)",2018,148240524
"China, mainland","Meat of rabbits and hares, fresh or chilled (indigenous)",2015,2643776
"China, mainland","Meat of rabbits and hares, fresh or chilled (indigenous)",2016,2116322
"China, mainland","Meat of rabbits and hares, fresh or chilled (indigenous)",2017,1581450
"China, mainland","Meat of rabbits and hares, fresh or chilled (indigenous)",2018,1567699
"China, mainland","Meat of sheep, fresh or chilled (indigenous)",2015,15450304
"China, mainland","Meat of sheep, fresh or chilled (indigenous)",2016,16165342
"China, mainland","Meat of sheep, fresh or chilled (indigenous)",2017,16546312
"China, mainland","Meat of sheep, fresh or chilled (indigenous)",2018,16686950
"China, mainland",Melonseed,2015,50078
"China, mainland",Melonseed,2016,49437
"China, mainland",Melonseed,2017,48832
"China, mainland",Melonseed,2018,48394
"China, mainland",Millet,2015,1177970
"China, mainland",Millet,2016,835298
"China, mainland",Millet,2017,1526627
"China, mainland",Millet,2018,1403138
"China, mainland",Mushrooms and truffles,2015,36094784
"China, mainland",Mushrooms and truffles,2016,37345984
"China, mainland",Mushrooms and truffles,2017,38543191
"China, mainland",Mushrooms and truffles,2018,39342713
"China, mainland",Mustard seed,2015,14743
"China, mainland",Mustard seed,2016,14784
"China, mainland",Mustard seed,2017,15052
"China, mainland",Mustard seed,2018,14934
"China, mainland",Natural honey,2015,816845
"China, mainland",Natural honey,2016,958455
"China, mainland",Natural honey,2017,936943
"China, mainland",Natural honey,2018,771735
"China, mainland",Natural rubber in primary forms,2015,2884624
"China, mainland",Natural rubber in primary forms,2016,2884041
"China, mainland",Natural rubber in primary forms,2017,2889088
"China, mainland",Natural rubber in primary forms,2018,2912866
"China, mainland",Oats,2015,126768
"China, mainland",Oats,2016,136949
"China, mainland",Oats,2017,136921
"China, mainland",Oats,2018,136287
"China, mainland",Oil palm fruit,2015,197004
"China, mainland",Oil palm fruit,2016,196644
"China, mainland",Oil palm fruit,2017,196724
"China, mainland",Oil palm fruit,2018,197286
"China, mainland","Onions and shallots, dry (excluding dehydrated)",2015,14089939
"China, mainland","Onions and shallots, dry (excluding dehydrated)",2016,14296623
"China, mainland","Onions and shallots, dry (excluding dehydrated)",2017,14442063
"China, mainland","Onions and shallots, dry (excluding dehydrated)",2018,14521179
"China, mainland","Onions and shallots, green",2015,512159
"China, mainland","Onions and shallots, green",2016,485467
"China, mainland","Onions and shallots, green",2017,487388
"China, mainland","Onions and shallots, green",2018,490856
"China, mainland",Oranges,2015,4785368
"China, mainland",Oranges,2016,4922371
"China, mainland",Oranges,2017,4901630
"China, mainland",Oranges,2018,4742576
"China, mainland","Other beans, green",2015,6933084
"China, mainland","Other beans, green",2016,6398676
"China, mainland","Other beans, green",2017,6584388
"China, mainland","Other beans, green",2018,6650215
"China, mainland","Other citrus fruit, n.e.c.",2015,2527461
"China, mainland","Other citrus fruit, n.e.c.",2016,2599821
"China, mainland","Other citrus fruit, n.e.c.",2017,2635668
"China, mainland","Other citrus fruit, n.e.c.",2018,2857582
"China, mainland","Other fruits, n.e.c.",2015,3056988
"China, mainland","Other fruits, n.e.c.",2016,2949431
"China, mainland","Other fruits, n.e.c.",2017,2988284
"China, mainland","Other fruits, n.e.c.",2018,3059435
"China, mainland","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2015,301474
"China, mainland","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2016,276383
"China, mainland","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2017,278608
"China, mainland","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2018,285448
"China, mainland","Other oil seeds, n.e.c.",2015,184963
"China, mainland","Other oil seeds, n.e.c.",2016,192732
"China, mainland","Other oil seeds, n.e.c.",2017,178499
"China, mainland","Other oil seeds, n.e.c.",2018,198781
"China, mainland",Other pulses n.e.c.,2015,98490
"China, mainland",Other pulses n.e.c.,2016,106880
"China, mainland",Other pulses n.e.c.,2017,118386
"China, mainland",Other pulses n.e.c.,2018,118582
"China, mainland","Other stimulant, spice and aromatic crops, n.e.c.",2015,176530
"China, mainland","Other stimulant, spice and aromatic crops, n.e.c.",2016,167600
"China, mainland","Other stimulant, spice and aromatic crops, n.e.c.",2017,173278
"China, mainland","Other stimulant, spice and aromatic crops, n.e.c.",2018,176112
"China, mainland",Other stone fruits,2015,5053352
"China, mainland",Other stone fruits,2016,4839180
"China, mainland",Other stone fruits,2017,5040349
"China, mainland",Other stone fruits,2018,5176371
"China, mainland","Other tropical fruits, n.e.c.",2015,4279382
"China, mainland","Other tropical fruits, n.e.c.",2016,4088803
"China, mainland","Other tropical fruits, n.e.c.",2017,4114229
"China, mainland","Other tropical fruits, n.e.c.",2018,4260878
"China, mainland","Other vegetables, fresh n.e.c.",2015,50745246
"China, mainland","Other vegetables, fresh n.e.c.",2016,49168802
"China, mainland","Other vegetables, fresh n.e.c.",2017,48985706
"China, mainland","Other vegetables, fresh n.e.c.",2018,48786255
"China, mainland",Papayas,2015,488681
"China, mainland",Papayas,2016,513085
"China, mainland",Papayas,2017,540349
"China, mainland",Papayas,2018,573625
"China, mainland",Peaches and nectarines,2015,11077960
"China, mainland",Peaches and nectarines,2016,11015183
"China, mainland",Peaches and nectarines,2017,11205956
"China, mainland",Peaches and nectarines,2018,11621648
"China, mainland",Pears,2015,9888479
"China, mainland",Pears,2016,9551025
"China, mainland",Pears,2017,9818475
"China, mainland",Pears,2018,9619832
"China, mainland","Peas, dry",2015,823719
"China, mainland","Peas, dry",2016,893887
"China, mainland","Peas, dry",2017,990121
"China, mainland","Peas, dry",2018,991763
"China, mainland","Peas, green",2015,8835457
"China, mainland","Peas, green",2016,8258140
"China, mainland","Peas, green",2017,8682387
"China, mainland","Peas, green",2018,8784940
"China, mainland","Pepper (Piper spp.), raw",2015,346765
"China, mainland","Pepper (Piper spp.), raw",2016,332855
"China, mainland","Pepper (Piper spp.), raw",2017,337762
"China, mainland","Pepper (Piper spp.), raw",2018,355318
"China, mainland",Persimmons,2015,1293986
"China, mainland",Persimmons,2016,1301751
"China, mainland",Persimmons,2017,1328818
"China, mainland",Persimmons,2018,1415637
"China, mainland",Pineapples,2015,736926
"China, mainland",Pineapples,2016,770511
"China, mainland",Pineapples,2017,822979
"China, mainland",Pineapples,2018,1132551
"China, mainland","Pistachios, in shell",2015,512878
"China, mainland","Pistachios, in shell",2016,482519
"China, mainland","Pistachios, in shell",2017,472469
"China, mainland","Pistachios, in shell",2018,468060
"China, mainland",Plums and sloes,2015,5982850
"China, mainland",Plums and sloes,2016,6124491
"China, mainland",Plums and sloes,2017,6245052
"China, mainland",Plums and sloes,2018,6370950
"China, mainland",Pomelos and grapefruits,2015,2761706
"China, mainland",Pomelos and grapefruits,2016,2856506
"China, mainland",Pomelos and grapefruits,2017,2895892
"China, mainland",Pomelos and grapefruits,2018,3098133
"China, mainland",Potatoes,2015,28224787
"China, mainland",Potatoes,2016,28940227
"China, mainland",Potatoes,2017,30150947
"China, mainland",Potatoes,2018,30756701
"China, mainland","Pumpkins, squash and gourds",2015,2413372
"China, mainland","Pumpkins, squash and gourds",2016,2304713
"China, mainland","Pumpkins, squash and gourds",2017,2293288
"China, mainland","Pumpkins, squash and gourds",2018,2305990
"China, mainland",Quinces,2015,105859
"China, mainland",Quinces,2016,101143
"China, mainland",Quinces,2017,100779
"China, mainland",Quinces,2018,101456
"China, mainland","Ramie, raw or retted",2015,88661
"China, mainland","Ramie, raw or retted",2016,64273
"China, mainland","Ramie, raw or retted",2017,41534
"China, mainland","Ramie, raw or retted",2018,44068
"China, mainland",Rape or colza seed,2015,10779701
"China, mainland",Rape or colza seed,2016,10211120
"China, mainland",Rape or colza seed,2017,10324758
"China, mainland",Rape or colza seed,2018,10330281
"China, mainland",Raw milk of buffalo,2015,1988118
"China, mainland",Raw milk of buffalo,2016,1997867
"China, mainland",Raw milk of buffalo,2017,1960537
