country,product,date,gross_production_value
"China, mainland",Potatoes,2024,32306260
"China, mainland","Pumpkins, squash and gourds",2022,2380744
"China, mainland","Pumpkins, squash and gourds",2023,2396017
"China, mainland","Pumpkins, squash and gourds",2024,2404319
"China, mainland",Quinces,2022,106583
"China, mainland",Quinces,2023,107434
"China, mainland",Quinces,2024,106608
"China, mainland","Ramie, raw or retted",2022,45629
"China, mainland","Ramie, raw or retted",2023,45060
"China, mainland","Ramie, raw or retted",2024,45310
"China, mainland",Rape or colza seed,2022,12080514
"China, mainland",Rape or colza seed,2023,12691874
"China, mainland",Rape or colza seed,2024,13120838
"China, mainland",Raw milk of buffalo,2022,2199730
"China, mainland",Raw milk of buffalo,2023,2249638
"China, mainland",Raw milk of buffalo,2024,2175852
"China, mainland",Raw milk of camel,2022,3928
"China, mainland",Raw milk of camel,2023,4102
"China, mainland",Raw milk of camel,2024,4341
"China, mainland",Raw milk of cattle,2022,21460382
"China, mainland",Raw milk of cattle,2023,22906965
"China, mainland",Raw milk of cattle,2024,22264785
"China, mainland",Raw milk of goats,2022,58916
"China, mainland",Raw milk of goats,2023,58234
"China, mainland",Raw milk of goats,2024,55226
"China, mainland",Raw milk of sheep,2022,351558
"China, mainland",Raw milk of sheep,2023,350615
"China, mainland",Raw milk of sheep,2024,338923
"China, mainland",Rice,2022,105270011
"China, mainland",Rice,2023,104314933
"China, mainland",Rice,2024,104782879
"China, mainland",Rye,2022,1173071
"China, mainland",Rye,2023,1162654
"China, mainland",Rye,2024,1152238
"China, mainland",Safflower seed,2022,23157
"China, mainland",Safflower seed,2023,23258
"China, mainland",Safflower seed,2024,23358
"China, mainland","Seed cotton, unginned",2022,26059000
"China, mainland","Seed cotton, unginned",2023,24471649
"China, mainland","Seed cotton, unginned",2024,24736208
"China, mainland",Sesame seed,2022,1003963
"China, mainland",Sesame seed,2023,1045708
"China, mainland",Sesame seed,2024,876421
"China, mainland","Shorn wool, greasy, including fleece-washed shorn wool",2022,2883865
"China, mainland","Shorn wool, greasy, including fleece-washed shorn wool",2023,2975451
"China, mainland","Shorn wool, greasy, including fleece-washed shorn wool",2024,2950967
"China, mainland",Silk-worm cocoons suitable for reeling,2022,917254
"China, mainland",Silk-worm cocoons suitable for reeling,2023,919173
"China, mainland",Silk-worm cocoons suitable for reeling,2024,920005
"China, mainland","Sisal, raw",2022,10486
"China, mainland","Sisal, raw",2023,10479
"China, mainland","Sisal, raw",2024,10481
"China, mainland",Sorghum,2022,1119819
"China, mainland",Sorghum,2023,1068019
"China, mainland",Sorghum,2024,1111004
"China, mainland",Soya beans,2022,15276420
"China, mainland",Soya beans,2023,15696826
"China, mainland",Soya beans,2024,15552448
"China, mainland",Spinach,2022,16533644
"China, mainland",Spinach,2023,17097824
"China, mainland",Spinach,2024,15278762
"China, mainland",Strawberries,2022,8455850
"China, mainland",Strawberries,2023,8965204
"China, mainland",Strawberries,2024,8740556
"China, mainland",Sugar beet,2022,687592
"China, mainland",Sugar beet,2023,705064
"China, mainland",Sugar beet,2024,955295
"China, mainland",Sugar cane,2022,33962680
"China, mainland",Sugar cane,2023,34351712
"China, mainland",Sugar cane,2024,33539910
"China, mainland",Sunflower seed,2022,2991795
"China, mainland",Sunflower seed,2023,3672693
"China, mainland",Sunflower seed,2024,4034877
"China, mainland",Sweet potatoes,2022,14052092
"China, mainland",Sweet potatoes,2023,14137238
"China, mainland",Sweet potatoes,2024,14124437
"China, mainland","Tangerines, mandarins, clementines",2022,18607547
"China, mainland","Tangerines, mandarins, clementines",2023,18538630
"China, mainland","Tangerines, mandarins, clementines",2024,18607547
"China, mainland",Taro,2022,1322036
"China, mainland",Taro,2023,1324172
"China, mainland",Taro,2024,1320848
"China, mainland",Tea leaves,2022,71478055
"China, mainland",Tea leaves,2023,75734036
"China, mainland",Tea leaves,2024,79988542
"China, mainland",Tomatoes,2022,29143034
"China, mainland",Tomatoes,2023,28976004
"China, mainland",Tomatoes,2024,29052486
"China, mainland",Triticale,2022,116829
"China, mainland",Triticale,2023,116078
"China, mainland",Triticale,2024,116450
"China, mainland",Tung nuts,2022,182952
"China, mainland",Tung nuts,2023,181639
"China, mainland",Tung nuts,2024,180366
"China, mainland",Unmanufactured tobacco,2022,7431305
"China, mainland",Unmanufactured tobacco,2023,7800136
"China, mainland",Unmanufactured tobacco,2024,7663268
"China, mainland","Vanilla, raw",2022,3407
"China, mainland","Vanilla, raw",2023,3428
"China, mainland","Vanilla, raw",2024,3432
"China, mainland","Walnuts, in shell",2022,6241435
"China, mainland","Walnuts, in shell",2023,7021614
"China, mainland","Walnuts, in shell",2024,7801793
"China, mainland",Watermelons,2022,23401669
"China, mainland",Watermelons,2023,23672880
"China, mainland",Watermelons,2024,23582621
"China, mainland",Wheat,2022,52654555
"China, mainland",Wheat,2023,52222560
"China, mainland",Wheat,2024,53564502
Colombia,"Agave fibres, raw, n.e.c.",2022,12405
Colombia,"Agave fibres, raw, n.e.c.",2023,12465
Colombia,"Agave fibres, raw, n.e.c.",2024,12457
Colombia,Apples,2022,19565
Colombia,Apples,2023,19260
Colombia,Apples,2024,20185
Colombia,Asparagus,2022,1672
Colombia,Asparagus,2023,2447
Colombia,Asparagus,2024,2052
Colombia,Avocados,2022,651426
Colombia,Avocados,2023,648500
Colombia,Avocados,2024,757199
Colombia,Bananas,2022,1207020
Colombia,Bananas,2023,1222602
Colombia,Bananas,2024,1262702
Colombia,Barley,2022,2916
Colombia,Barley,2023,3468
Colombia,Barley,2024,4397
Colombia,"Beans, dry",2022,156156
Colombia,"Beans, dry",2023,131351
Colombia,"Beans, dry",2024,131323
Colombia,"Broad beans and horse beans, dry",2022,2201
Colombia,"Broad beans and horse beans, dry",2023,3137
Colombia,"Broad beans and horse beans, dry",2024,3567
Colombia,"Broad beans and horse beans, green",2022,8302
Colombia,"Broad beans and horse beans, green",2023,8238
Colombia,"Broad beans and horse beans, green",2024,8290
Colombia,Cabbages,2022,21514
Colombia,Cabbages,2023,21283
Colombia,Cabbages,2024,19211
Colombia,Cantaloupes and other melons,2022,41538
Colombia,Cantaloupes and other melons,2023,43586
Colombia,Cantaloupes and other melons,2024,45344
Colombia,Carrots and turnips,2022,73690
Colombia,Carrots and turnips,2023,69151
Colombia,Carrots and turnips,2024,70949
Colombia,"Cassava, fresh",2022,291289
Colombia,"Cassava, fresh",2023,303362
Colombia,"Cassava, fresh",2024,318841
Colombia,Cauliflowers and broccoli,2022,14917
Colombia,Cauliflowers and broccoli,2023,12916
Colombia,Cauliflowers and broccoli,2024,13106
Colombia,"Chick peas, dry",2022,8
Colombia,"Chick peas, dry",2023,16
Colombia,"Chick peas, dry",2024,7
Colombia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,56988
Colombia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,64757
Colombia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2024,65149
Colombia,Cocoa beans,2022,159355
Colombia,Cocoa beans,2023,153390
Colombia,Cocoa beans,2024,173507
Colombia,"Coconuts, in shell",2022,89095
Colombia,"Coconuts, in shell",2023,88813
Colombia,"Coconuts, in shell",2024,89861
Colombia,"Coffee, green",2022,1661165
Colombia,"Coffee, green",2023,1700737
Colombia,"Coffee, green",2024,2097881
Colombia,Cucumbers and gherkins,2022,20831
Colombia,Cucumbers and gherkins,2023,20467
Colombia,Cucumbers and gherkins,2024,18279
Colombia,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2022,79008
Colombia,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2023,92047
Colombia,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2024,96788
Colombia,Eggplants (aubergines),2022,9077
Colombia,Eggplants (aubergines),2023,9969
Colombia,Eggplants (aubergines),2024,9701
Colombia,Grapes,2022,28101
Colombia,Grapes,2023,27641
Colombia,Grapes,2024,28069
Colombia,Green garlic,2022,11617
Colombia,Green garlic,2023,11590
Colombia,Green garlic,2024,14017
Colombia,"Groundnuts, excluding shelled",2022,882
Colombia,"Groundnuts, excluding shelled",2023,816
Colombia,"Groundnuts, excluding shelled",2024,587
Colombia,"Hen eggs in shell, fresh",2022,1306282
Colombia,"Hen eggs in shell, fresh",2023,1355640
Colombia,"Hen eggs in shell, fresh",2024,1448525
Colombia,"Horse meat, fresh or chilled (indigenous)",2022,7628
Colombia,"Horse meat, fresh or chilled (indigenous)",2023,7176
Colombia,"Horse meat, fresh or chilled (indigenous)",2024,4654
Colombia,Lemons and limes,2022,156292
Colombia,Lemons and limes,2023,165935
Colombia,Lemons and limes,2024,181590
Colombia,"Lentils, dry",2022,1760
Colombia,"Lentils, dry",2023,1768
Colombia,"Lentils, dry",2024,1778
Colombia,Lettuce and chicory,2022,43435
Colombia,Lettuce and chicory,2023,42807
Colombia,Lettuce and chicory,2024,42895
Colombia,Maize (corn),2022,605294
Colombia,Maize (corn),2023,543729
Colombia,Maize (corn),2024,469314
Colombia,"Mangoes, guavas and mangosteens",2022,209688
Colombia,"Mangoes, guavas and mangosteens",2023,205320
Colombia,"Mangoes, guavas and mangosteens",2024,204551
Colombia,"Meat of cattle with the bone, fresh or chilled (indigenous)",2022,2118974
Colombia,"Meat of cattle with the bone, fresh or chilled (indigenous)",2023,2111222
Colombia,"Meat of cattle with the bone, fresh or chilled (indigenous)",2024,2184747
Colombia,"Meat of chickens, fresh or chilled (indigenous)",2022,3898799
Colombia,"Meat of chickens, fresh or chilled (indigenous)",2023,3892381
Colombia,"Meat of chickens, fresh or chilled (indigenous)",2024,3902316
Colombia,"Meat of goat, fresh or chilled (indigenous)",2022,1060
Colombia,"Meat of goat, fresh or chilled (indigenous)",2023,852
Colombia,"Meat of goat, fresh or chilled (indigenous)",2024,1011
Colombia,"Meat of pig with the bone, fresh or chilled (indigenous)",2022,1372058
Colombia,"Meat of pig with the bone, fresh or chilled (indigenous)",2023,1462088
Colombia,"Meat of pig with the bone, fresh or chilled (indigenous)",2024,1559979
Colombia,"Meat of rabbits and hares, fresh or chilled (indigenous)",2022,8702
Colombia,"Meat of rabbits and hares, fresh or chilled (indigenous)",2023,8702
Colombia,"Meat of rabbits and hares, fresh or chilled (indigenous)",2024,8700
Colombia,"Meat of sheep, fresh or chilled (indigenous)",2022,1486
Colombia,"Meat of sheep, fresh or chilled (indigenous)",2023,1382
Colombia,"Meat of sheep, fresh or chilled (indigenous)",2024,1319
Colombia,Natural honey,2022,20676
Colombia,Natural honey,2023,19491
Colombia,Natural honey,2024,18690
Colombia,Oil palm fruit,2022,4182241
Colombia,Oil palm fruit,2023,4335468
Colombia,Oil palm fruit,2024,4078957
Colombia,"Onions and shallots, dry (excluding dehydrated)",2022,214845
Colombia,"Onions and shallots, dry (excluding dehydrated)",2023,218765
Colombia,"Onions and shallots, dry (excluding dehydrated)",2024,244878
Colombia,Oranges,2022,222690
Colombia,Oranges,2023,224388
Colombia,Oranges,2024,222064
Colombia,"Other fruits, n.e.c.",2022,323003
Colombia,"Other fruits, n.e.c.",2023,335594
Colombia,"Other fruits, n.e.c.",2024,333227
Colombia,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2022,4990
Colombia,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2023,5131
Colombia,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2024,4652
Colombia,"Other stimulant, spice and aromatic crops, n.e.c.",2022,11675
Colombia,"Other stimulant, spice and aromatic crops, n.e.c.",2023,10499
Colombia,"Other stimulant, spice and aromatic crops, n.e.c.",2024,10114
Colombia,"Other vegetables, fresh n.e.c.",2022,122396
Colombia,"Other vegetables, fresh n.e.c.",2023,117171
Colombia,"Other vegetables, fresh n.e.c.",2024,114353
Colombia,Papayas,2022,42345
Colombia,Papayas,2023,49609
Colombia,Papayas,2024,46290
Colombia,Peaches and nectarines,2022,40875
Colombia,Peaches and nectarines,2023,34138
Colombia,Peaches and nectarines,2024,33360
Colombia,Pears,2022,51078
Colombia,Pears,2023,54413
Colombia,Pears,2024,49173
Colombia,"Peas, dry",2022,36483
Colombia,"Peas, dry",2023,35680
Colombia,"Peas, dry",2024,31556
Colombia,Pineapples,2022,499277
Colombia,Pineapples,2023,463155
Colombia,Pineapples,2024,494150
Colombia,Plantains and cooking bananas,2022,1165491
Colombia,Plantains and cooking bananas,2023,1217524
Colombia,Plantains and cooking bananas,2024,1250064
Colombia,Plums and sloes,2022,12196
Colombia,Plums and sloes,2023,12939
Colombia,Plums and sloes,2024,12403
Colombia,Potatoes,2022,774355
Colombia,Potatoes,2023,788798
Colombia,Potatoes,2024,763862
Colombia,"Pumpkins, squash and gourds",2022,37945
Colombia,"Pumpkins, squash and gourds",2023,39878
Colombia,"Pumpkins, squash and gourds",2024,37313
Colombia,Raw milk of cattle,2022,2452582
Colombia,Raw milk of cattle,2023,2415566
Colombia,Raw milk of cattle,2024,2625098
Colombia,Rice,2022,1110795
Colombia,Rice,2023,1280107
Colombia,Rice,2024,1202136
Colombia,"Seed cotton, unginned",2022,46904
Colombia,"Seed cotton, unginned",2023,42540
Colombia,"Seed cotton, unginned",2024,42622
Colombia,Sesame seed,2022,2282
Colombia,Sesame seed,2023,2650
Colombia,Sesame seed,2024,1879
Colombia,"Shorn wool, greasy, including fleece-washed shorn wool",2022,12412
Colombia,"Shorn wool, greasy, including fleece-washed shorn wool",2023,12553
Colombia,"Shorn wool, greasy, including fleece-washed shorn wool",2024,12706
Colombia,Sorghum,2022,1330
Colombia,Sorghum,2023,3283
Colombia,Sorghum,2024,2825
Colombia,Soya beans,2022,66734
Colombia,Soya beans,2023,93004
Colombia,Soya beans,2024,110663
Colombia,Spinach,2022,2218
Colombia,Spinach,2023,2084
Colombia,Spinach,2024,3891
Colombia,Strawberries,2022,235939
Colombia,Strawberries,2023,237897
Colombia,Strawberries,2024,228593
Colombia,Sugar cane,2022,985016
Colombia,Sugar cane,2023,887575
Colombia,Sugar cane,2024,878411
Colombia,"Tangerines, mandarins, clementines",2022,276812
Colombia,"Tangerines, mandarins, clementines",2023,278322
Colombia,"Tangerines, mandarins, clementines",2024,283003
Colombia,Tomatoes,2022,387234
Colombia,Tomatoes,2023,396469
Colombia,Tomatoes,2024,402334
Colombia,Unmanufactured tobacco,2022,4652
Colombia,Unmanufactured tobacco,2023,4483
Colombia,Unmanufactured tobacco,2024,3628
Colombia,Watermelons,2022,60370
Colombia,Watermelons,2023,59981
Colombia,Watermelons,2024,57668
Colombia,Wheat,2022,3906
Colombia,Wheat,2023,2514
Colombia,Wheat,2024,1401
Colombia,Yams,2022,137408
Colombia,Yams,2023,140981
Colombia,Yams,2024,139657
Congo,Avocados,2022,17755
Congo,Avocados,2023,17560
Congo,Avocados,2024,17655
Congo,Bananas,2022,94537
Congo,Bananas,2023,94706
Congo,Bananas,2024,94875
Congo,"Beans, dry",2022,12977
Congo,"Beans, dry",2023,12992
Congo,"Beans, dry",2024,12966
Congo,Cabbages,2022,3276
Congo,Cabbages,2023,3282
Congo,Cabbages,2024,3273
Congo,Carrots and turnips,2022,2050
Congo,Carrots and turnips,2023,2061
Congo,Carrots and turnips,2024,2053
Congo,"Cassava, fresh",2022,2220471
Congo,"Cassava, fresh",2023,2249791
Congo,"Cassava, fresh",2024,2374086
Congo,Cereals n.e.c.,2022,2493
Congo,Cereals n.e.c.,2023,2500
Congo,Cereals n.e.c.,2024,2507
Congo,Cocoa beans,2022,4013
Congo,Cocoa beans,2023,4013
Congo,Cocoa beans,2024,6020
Congo,"Coconuts, in shell",2022,10422
Congo,"Coconuts, in shell",2023,10422
Congo,"Coconuts, in shell",2024,9852
Congo,"Coffee, green",2022,1458
Congo,"Coffee, green",2023,1459
Congo,"Coffee, green",2024,1457
Congo,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2022,39763
Congo,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2023,39748
Congo,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2024,39948
Congo,Eggplants (aubergines),2022,3941
Congo,Eggplants (aubergines),2023,3948
Congo,Eggplants (aubergines),2024,3937
Congo,"Game meat, fresh, chilled or frozen",2022,523927
Congo,"Game meat, fresh, chilled or frozen",2023,530113
Congo,"Game meat, fresh, chilled or frozen",2024,537946
Congo,"Groundnuts, excluding shelled",2022,41061
Congo,"Groundnuts, excluding shelled",2023,40981
Congo,"Groundnuts, excluding shelled",2024,41108
Congo,"Hen eggs in shell, fresh",2022,4985
Congo,"Hen eggs in shell, fresh",2023,4972
Congo,"Hen eggs in shell, fresh",2024,5003
Congo,Leeks and other alliaceous vegetables,2022,9195
Congo,Leeks and other alliaceous vegetables,2023,9207
Congo,Leeks and other alliaceous vegetables,2024,9187
Congo,Lemons and limes,2022,5518
Congo,Lemons and limes,2023,5530
Congo,Lemons and limes,2024,5509
Congo,Lettuce and chicory,2022,2152
Congo,Lettuce and chicory,2023,2163
Congo,Lettuce and chicory,2024,2175
Congo,Maize (corn),2022,19108
Congo,Maize (corn),2023,19108
Congo,Maize (corn),2024,19108
Congo,"Mangoes, guavas and mangosteens",2022,20183
Congo,"Mangoes, guavas and mangosteens",2023,20275
Congo,"Mangoes, guavas and mangosteens",2024,20360
Congo,"Meat of cattle with the bone, fresh or chilled (indigenous)",2022,19714
Congo,"Meat of cattle with the bone, fresh or chilled (indigenous)",2023,27973
Congo,"Meat of cattle with the bone, fresh or chilled (indigenous)",2024,27722
Congo,"Meat of chickens, fresh or chilled (indigenous)",2022,27670
Congo,"Meat of chickens, fresh or chilled (indigenous)",2023,27960
Congo,"Meat of chickens, fresh or chilled (indigenous)",2024,27427
Congo,"Meat of goat, fresh or chilled (indigenous)",2022,6298
Congo,"Meat of goat, fresh or chilled (indigenous)",2023,6324
Congo,"Meat of goat, fresh or chilled (indigenous)",2024,6130
Congo,"Meat of pig with the bone, fresh or chilled (indigenous)",2022,6115
Congo,"Meat of pig with the bone, fresh or chilled (indigenous)",2023,5911
Congo,"Meat of pig with the bone, fresh or chilled (indigenous)",2024,5699
Congo,"Meat of sheep, fresh or chilled (indigenous)",2022,2723
Congo,"Meat of sheep, fresh or chilled (indigenous)",2023,2737
Congo,"Meat of sheep, fresh or chilled (indigenous)",2024,2751
Congo,Melonseed,2022,1446
Congo,Melonseed,2023,1448
Congo,Melonseed,2024,1450
Congo,Natural rubber in primary forms,2022,536
Congo,Natural rubber in primary forms,2023,541
Congo,Natural rubber in primary forms,2024,536
Congo,Oil palm fruit,2022,33819
Congo,Oil palm fruit,2023,33971
Congo,Oil palm fruit,2024,34123
Congo,Okra,2022,5486
Congo,Okra,2023,5490
Congo,Okra,2024,5486
Congo,"Onions and shallots, dry (excluding dehydrated)",2022,996
Congo,"Onions and shallots, dry (excluding dehydrated)",2023,989
Congo,"Onions and shallots, dry (excluding dehydrated)",2024,991
Congo,Oranges,2022,4626
Congo,Oranges,2023,4613
Congo,Oranges,2024,4600
Congo,"Other beans, green",2022,19512
Congo,"Other beans, green",2023,19531
Congo,"Other beans, green",2024,19504
Congo,"Other fruits, n.e.c.",2022,17508
Congo,"Other fruits, n.e.c.",2023,17577
Congo,"Other fruits, n.e.c.",2024,17595
Congo,"Other vegetables, fresh n.e.c.",2022,59160
Congo,"Other vegetables, fresh n.e.c.",2023,59371
Congo,"Other vegetables, fresh n.e.c.",2024,59582
Congo,Papayas,2022,4137
Congo,Papayas,2023,4123
Congo,Papayas,2024,4129
Congo,"Peas, dry",2022,10650
Congo,"Peas, dry",2023,10668
Congo,"Peas, dry",2024,10638
Congo,Pineapples,2022,7182
Congo,Pineapples,2023,7219
Congo,Pineapples,2024,7205
Congo,Plantains and cooking bananas,2022,102630
Congo,Plantains and cooking bananas,2023,102655
Congo,Plantains and cooking bananas,2024,102680
Congo,Pomelos and grapefruits,2022,969
Congo,Pomelos and grapefruits,2023,970
Congo,Pomelos and grapefruits,2024,970
Congo,Potatoes,2022,14614
Congo,Potatoes,2023,14579
Congo,Potatoes,2024,14583
Congo,Raw milk of cattle,2022,4563
Congo,Raw milk of cattle,2023,4565
Congo,Raw milk of cattle,2024,4566
Congo,Rice,2022,1119
Congo,Rice,2023,1119
Congo,Rice,2024,1119
Congo,Sesame seed,2022,178
Congo,Sesame seed,2023,178
Congo,Sesame seed,2024,178
Congo,Spinach,2022,1281
Congo,Spinach,2023,1283
Congo,Spinach,2024,1286
Congo,Sugar cane,2022,115802
Congo,Sugar cane,2023,116178
Congo,Sugar cane,2024,115899
Congo,Sweet potatoes,2022,7686
Congo,Sweet potatoes,2023,7671
Congo,Sweet potatoes,2024,7700
Congo,"Tangerines, mandarins, clementines",2022,3448
Congo,"Tangerines, mandarins, clementines",2023,3465
Congo,"Tangerines, mandarins, clementines",2024,3482
Congo,Tomatoes,2022,6251
Congo,Tomatoes,2023,6218
Congo,Tomatoes,2024,6194
Congo,Unmanufactured tobacco,2022,984
Congo,Unmanufactured tobacco,2023,992
Congo,Unmanufactured tobacco,2024,999
Congo,Yams,2022,21017
Congo,Yams,2023,21053
Congo,Yams,2024,21011
Cook Islands,Avocados,2022,59
Cook Islands,Avocados,2023,59
Cook Islands,Avocados,2024,59
Cook Islands,Bananas,2022,30
Cook Islands,Bananas,2023,27
Cook Islands,Bananas,2024,27
Cook Islands,"Cassava, fresh",2022,6
Cook Islands,"Cassava, fresh",2023,6
Cook Islands,"Cassava, fresh",2024,1
Cook Islands,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,2
Cook Islands,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,2
Cook Islands,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2024,2
Cook Islands,"Coconuts, in shell",2022,1912
Cook Islands,"Coconuts, in shell",2023,1911
Cook Islands,"Coconuts, in shell",2024,1911
Cook Islands,"Coffee, green",2022,1
Cook Islands,"Coffee, green",2023,1
Cook Islands,"Coffee, green",2024,1
Cook Islands,"Hen eggs in shell, fresh",2022,410
Cook Islands,"Hen eggs in shell, fresh",2023,410
Cook Islands,"Hen eggs in shell, fresh",2024,410
Cook Islands,Lemons and limes,2022,2
Cook Islands,Lemons and limes,2023,2
Cook Islands,Lemons and limes,2024,2
Cook Islands,"Mangoes, guavas and mangosteens",2022,628
Cook Islands,"Mangoes, guavas and mangosteens",2023,628
Cook Islands,"Mangoes, guavas and mangosteens",2024,628
Cook Islands,"Meat of cattle with the bone, fresh or chilled (indigenous)",2022,53
Cook Islands,"Meat of cattle with the bone, fresh or chilled (indigenous)",2023,54
Cook Islands,"Meat of cattle with the bone, fresh or chilled (indigenous)",2024,56
Cook Islands,"Meat of chickens, fresh or chilled (indigenous)",2022,344
Cook Islands,"Meat of chickens, fresh or chilled (indigenous)",2023,356
Cook Islands,"Meat of chickens, fresh or chilled (indigenous)",2024,343
Cook Islands,"Meat of goat, fresh or chilled (indigenous)",2022,40
Cook Islands,"Meat of goat, fresh or chilled (indigenous)",2023,40
Cook Islands,"Meat of goat, fresh or chilled (indigenous)",2024,39
Cook Islands,"Meat of pig with the bone, fresh or chilled (indigenous)",2022,4535
Cook Islands,"Meat of pig with the bone, fresh or chilled (indigenous)",2023,4267
Cook Islands,"Meat of pig with the bone, fresh or chilled (indigenous)",2024,3489
Cook Islands,Natural honey,2022,23
Cook Islands,Natural honey,2023,24
Cook Islands,Natural honey,2024,24
Cook Islands,Oranges,2022,21
Cook Islands,Oranges,2023,21
Cook Islands,Oranges,2024,21
Cook Islands,Papayas,2022,714
Cook Islands,Papayas,2023,718
Cook Islands,Papayas,2024,717
Cook Islands,Pineapples,2022,65
Cook Islands,Pineapples,2023,65
Cook Islands,Pineapples,2024,65
Cook Islands,Pomelos and grapefruits,2022,16
Cook Islands,Pomelos and grapefruits,2023,16
Cook Islands,Pomelos and grapefruits,2024,16
Cook Islands,Sweet potatoes,2022,1066
Cook Islands,Sweet potatoes,2023,1062
Cook Islands,Sweet potatoes,2024,1063
Cook Islands,Tomatoes,2022,1040
Cook Islands,Tomatoes,2023,1040
Cook Islands,Tomatoes,2024,1040
Cook Islands,"Vanilla, raw",2022,1
Cook Islands,"Vanilla, raw",2023,1
Cook Islands,"Vanilla, raw",2024,1
Cook Islands,Watermelons,2022,182
Cook Islands,Watermelons,2023,180
Cook Islands,Watermelons,2024,178
Costa Rica,"Abaca, manila hemp, raw",2022,408
Costa Rica,"Abaca, manila hemp, raw",2023,409
Costa Rica,"Abaca, manila hemp, raw",2024,409
Costa Rica,Avocados,2022,25845
Costa Rica,Avocados,2023,30610
Costa Rica,Avocados,2024,32148
Costa Rica,Bananas,2022,1065169
Costa Rica,Bananas,2023,1203056
Costa Rica,Bananas,2024,1141899
Costa Rica,"Beans, dry",2022,22691
Costa Rica,"Beans, dry",2023,20028
Costa Rica,"Beans, dry",2024,17264
Costa Rica,Cabbages,2022,4117
Costa Rica,Cabbages,2023,4337
Costa Rica,Cabbages,2024,4270
Costa Rica,Cantaloupes and other melons,2022,33465
Costa Rica,Cantaloupes and other melons,2023,36516
Costa Rica,Cantaloupes and other melons,2024,34578
Costa Rica,Carrots and turnips,2022,8388
Costa Rica,Carrots and turnips,2023,8283
Costa Rica,Carrots and turnips,2024,8016
Costa Rica,"Cassava, fresh",2022,25300
Costa Rica,"Cassava, fresh",2023,24002
Costa Rica,"Cassava, fresh",2024,21889
Costa Rica,Cauliflowers and broccoli,2022,262
Costa Rica,Cauliflowers and broccoli,2023,261
Costa Rica,Cauliflowers and broccoli,2024,261
Costa Rica,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,113
Costa Rica,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,113
Costa Rica,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2024,113
Costa Rica,Cocoa beans,2022,485
Costa Rica,Cocoa beans,2023,485
Costa Rica,Cocoa beans,2024,606
Costa Rica,"Coconuts, in shell",2022,1972
Costa Rica,"Coconuts, in shell",2023,1972
Costa Rica,"Coconuts, in shell",2024,1919
Costa Rica,"Coffee, green",2022,227947
Costa Rica,"Coffee, green",2023,245207
Costa Rica,"Coffee, green",2024,189866
Costa Rica,Cucumbers and gherkins,2022,692
Costa Rica,Cucumbers and gherkins,2023,693
Costa Rica,Cucumbers and gherkins,2024,692
Costa Rica,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2022,11453
Costa Rica,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2023,12581
Costa Rica,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2024,11911
Costa Rica,"Ginger, raw",2022,2235
Costa Rica,"Ginger, raw",2023,2355
Costa Rica,"Ginger, raw",2024,2034
Costa Rica,"Groundnuts, excluding shelled",2022,83
Costa Rica,"Groundnuts, excluding shelled",2023,84
Costa Rica,"Groundnuts, excluding shelled",2024,84
Costa Rica,"Hen eggs in shell, fresh",2022,5373
Costa Rica,"Hen eggs in shell, fresh",2023,5265
Costa Rica,"Hen eggs in shell, fresh",2024,5933
Costa Rica,Lemons and limes,2022,1764
Costa Rica,Lemons and limes,2023,1766
Costa Rica,Lemons and limes,2024,1762
Costa Rica,Lettuce and chicory,2022,149
Costa Rica,Lettuce and chicory,2023,149
Costa Rica,Lettuce and chicory,2024,149
Costa Rica,Maize (corn),2022,3603
Costa Rica,Maize (corn),2023,3933
Costa Rica,Maize (corn),2024,4321
Costa Rica,"Mangoes, guavas and mangosteens",2022,44393
Costa Rica,"Mangoes, guavas and mangosteens",2023,49150
Costa Rica,"Mangoes, guavas and mangosteens",2024,43364
Costa Rica,"Meat of cattle with the bone, fresh or chilled (indigenous)",2022,206893
Costa Rica,"Meat of cattle with the bone, fresh or chilled (indigenous)",2023,210096
Costa Rica,"Meat of cattle with the bone, fresh or chilled (indigenous)",2024,228750
